Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/05 12:58,70,10042B660,28168,804F801A0,112.05,US Dollar,112.05,US Dollar,Credit Card,1
2022/09/05 12:58,5687,808B7DA80,4790,808B7D990,15523.74,US Dollar,15523.74,US Dollar,ACH,1
2022/09/05 12:54,18665,80EB74D30,119174,80EB75230,952.58,US Dollar,952.58,US Dollar,ACH,1
2022/09/05 12:54,217862,80F5CA250,226151,80F5CA8E0,1855.16,US Dollar,1855.16,US Dollar,ACH,1
2022/09/05 12:34,169309,8196FDF61,118,8196FE001,0.21757,Bitcoin,0.21757,Bitcoin,Bitcoin,1
2022/09/05 13:25,70,10042B660,1422,80137E1C0,3014.86,US Dollar,3014.86,US Dollar,Cheque,1
2022/09/05 13:15,233005,8152F9610,249786,8152F9700,617.32,US Dollar,617.32,US Dollar,ACH,1
2022/09/05 13:03,118681,816D5B4C0,126588,816D5B740,837.98,US Dollar,837.98,US Dollar,ACH,1
2022/09/05 13:20,0,800315AB0,20,8002D0390,4918.12,US Dollar,4918.12,US Dollar,ACH,1
2022/09/06 12:11,0,800315AB0,1595,8003BDE80,4629.53,Euro,4629.53,Euro,ACH,1
2022/09/06 14:44,0,800315AB0,3,800278E20,8080.06,Euro,8080.06,Euro,ACH,1
2022/09/06 23:38,0,800315AB0,498,80030FC40,9187.74,Euro,9187.74,Euro,ACH,1
2022/09/07 14:07,0,800315AB0,1768,80045D960,6041.45,Euro,6041.45,Euro,ACH,1
2022/09/08 09:27,0,800315AB0,11,8003A7540,123.14,US Dollar,123.14,US Dollar,ACH,1
2022/09/08 15:15,0,800315AB0,11,8000F9340,11030.79,US Dollar,11030.79,US Dollar,ACH,1
2022/09/08 15:35,0,800315AB0,1394,8002BC1F0,17737.39,US Dollar,17737.39,US Dollar,ACH,1
2022/09/05 13:26,118939,807704260,217519,807704350,13365.26,Euro,13365.26,Euro,ACH,1
2022/09/05 13:24,44654,811BF0BF0,1776,811BF0C40,2992.95,Euro,2992.95,Euro,ACH,1
2022/09/05 13:04,70,10042B780,123800,80A09F7C0,2083392.14,Rupee,2083392.14,Rupee,Credit Card,1
2022/09/05 13:17,138969,80E71C200,238058,80E746380,1896.79,Canadian Dollar,1896.79,Canadian Dollar,ACH,1
2022/09/05 13:23,216,817A71120,64057,817A72600,13956.22,Saudi Riyal,13956.22,Saudi Riyal,ACH,1
2022/09/05 13:12,69314,81A4E2A21,71657,81A4E2AC1,0.225396,Bitcoin,0.225396,Bitcoin,Bitcoin,1
2022/09/05 13:34,70,10042B660,21547,8139B2AC0,403.7,US Dollar,403.7,US Dollar,Credit Card,1
2022/09/05 14:46,70,10042B660,110821,809681CA0,13275.41,US Dollar,13275.41,US Dollar,Credit Card,0
2022/09/05 14:45,33219,81A911C40,20592,81BE1CAC0,270.91,US Dollar,270.91,US Dollar,Cheque,0
2022/09/05 16:56,13474,80333EC50,18840,812EF20C0,273.66,US Dollar,273.66,US Dollar,Cheque,0
2022/09/05 16:46,24029,80635B070,2557,80CAA0320,86.88,Euro,86.88,Euro,Cheque,0
2022/09/05 16:49,211374,8070BE270,219788,80B5CBA20,44263566.95,US Dollar,44263566.95,US Dollar,Cheque,0
2022/09/05 14:14,1439,8009924A0,1439,8009924A0,646328.98,Yuan,96501.58,US Dollar,ACH,0
2022/09/05 14:51,21444,800B86490,423,80322E800,637700.81,Euro,637700.81,Euro,Cheque,0
2022/09/05 15:44,215766,8079BCFA0,3100,807DF0840,680257.99,US Dollar,680257.99,US Dollar,ACH,0
2022/09/05 15:58,7839,804CF5A50,3671,805AD20E0,1646.9,Euro,1646.9,Euro,Credit Card,0
2022/09/05 14:38,253379,813D288E0,152768,813DB2D90,88.93,Swiss Franc,88.93,Swiss Franc,Cheque,0
2022/09/05 15:53,115,8175FDAE0,64057,8177DADC0,6118.63,Saudi Riyal,6118.63,Saudi Riyal,Cheque,0
2022/09/05 16:33,124682,814CC2D00,121007,81AADCCA0,6984.33,US Dollar,6984.33,US Dollar,Credit Card,0
2022/09/05 13:57,21048,80B25C000,144089,81B7B4780,438.75,Euro,438.75,Euro,Cheque,0
2022/09/05 16:29,6269,806C76F50,7272,80F6B2B40,469.7,Euro,469.7,Euro,Cheque,0
2022/09/05 16:58,5571,804092900,18903,807616E40,329.56,US Dollar,329.56,US Dollar,Credit Card,0
2022/09/05 14:01,63834,8189B4B50,163897,819449DC0,191.83,Saudi Riyal,191.83,Saudi Riyal,Cheque,0
2022/09/05 14:55,1720,80197A2E0,14003,801FCA6C0,526.46,Euro,526.46,Euro,Cheque,0
2022/09/05 15:55,19622,80933A4F0,600,809E41700,9101.9,Euro,9101.9,Euro,Cheque,0
2022/09/05 15:16,18656,80A53B7B0,33747,819CAFC40,104621.9,US Dollar,104621.9,US Dollar,Cheque,0
2022/09/05 15:06,12202,800E566F0,1835,8020635B0,631908.06,Euro,631908.06,Euro,Cheque,0
2022/09/05 14:56,1291,804D472F0,1231,805F2F140,236.8,US Dollar,236.8,US Dollar,Cheque,0
2022/09/05 17:14,5893,8038B7A90,12143,804927310,750.54,Yuan,750.54,Yuan,ACH,0
2022/09/05 16:33,70,10042B6A8,8540,808868BA0,50.02,Euro,50.02,Euro,Cheque,0
2022/09/05 15:57,14213,8018741E0,15400,802ACFD30,5684.45,Euro,5684.45,Euro,Credit Card,0
2022/09/05 15:45,14620,801F1C900,3,802FDFE10,1194.51,Euro,1194.51,Euro,Cheque,0
2022/09/05 17:18,19414,8089E4070,19413,80A30D1F0,6041.34,Rupee,6041.34,Rupee,Cash,0
2022/09/05 15:19,600,800F98830,11,801AC8900,2013.08,Euro,2013.08,Euro,Cheque,0
2022/09/05 17:17,148698,811DB1140,49700,8129E2C80,7909.12,Brazil Real,7909.12,Brazil Real,Credit Card,0
2022/09/05 16:17,112568,806B08720,20592,8153ABDC0,36219.09,US Dollar,36219.09,US Dollar,Cash,0
2022/09/05 16:44,11,80EF983F0,19,80EFF84C0,1005.68,Australian Dollar,1005.68,Australian Dollar,Credit Card,0
2022/09/05 15:52,263574,817F089F0,65300,818C6CFC0,214.42,Saudi Riyal,214.42,Saudi Riyal,Credit Card,0
2022/09/05 16:45,1231,804202050,5617,8044112A0,485.22,US Dollar,485.22,US Dollar,Cash,0
2022/09/05 14:29,236897,8116D8ED0,137074,814A5AF70,935.93,US Dollar,935.93,US Dollar,Cheque,0
2022/09/05 13:33,1199,81543CE00,258630,815D58CB0,20891.61,Shekel,20891.61,Shekel,Cheque,0
2022/09/05 16:00,11,803489ED0,12204,804A8E010,481.92,US Dollar,481.92,US Dollar,Cheque,0
2022/09/05 16:56,123800,808EA9680,24816,809FD5920,471227.67,Rupee,471227.67,Rupee,Cash,0
2022/09/05 16:59,141352,80F737480,143477,8100C0960,122.18,Australian Dollar,122.18,Australian Dollar,Credit Card,0
2022/09/05 15:28,70,10042B6F0,5923,8033C3750,4077.95,Yuan,4077.95,Yuan,Cash,0
2022/09/05 14:59,217,8172CFFE0,216,817863580,30330.54,Saudi Riyal,30330.54,Saudi Riyal,Cheque,0
2022/09/05 17:27,15783,803C6E0D0,239440,8163F0DA0,1354.79,US Dollar,1354.79,US Dollar,Cheque,0
2022/09/05 14:06,214867,805C8AC50,261455,81B654770,2329.8,US Dollar,2329.8,US Dollar,Cheque,0
2022/09/05 15:34,0,8003111D0,14,800341FE0,82.69,Euro,82.69,Euro,Credit Card,0
2022/09/05 14:00,1135,810BE3000,215,811051F50,254151.17,Mexican Peso,254151.17,Mexican Peso,Cheque,0
2022/09/05 13:41,70,10042B8A0,40989,81086A7A0,119.82,Australian Dollar,119.82,Australian Dollar,Cheque,0
2022/09/05 15:21,30959,80B559BE0,132300,80BE5ECF0,36828.38,Ruble,36828.38,Ruble,ACH,0
2022/09/05 15:02,115,817824E40,163897,817FB1CA0,202.01,Saudi Riyal,202.01,Saudi Riyal,Cash,0
2022/09/05 17:17,19970,803A56510,212642,804F7E190,1974.67,Yuan,1974.67,Yuan,Cheque,0
2022/09/05 15:14,10,8120707F0,149453,813423300,41994.78,Brazil Real,41994.78,Brazil Real,Credit Card,0
2022/09/05 14:28,1639,800F731A0,129050,80AF31880,2098.3,US Dollar,2098.3,US Dollar,ACH,0
2022/09/05 16:49,233005,810D511D0,30061,81A9C44B0,5518.54,US Dollar,5518.54,US Dollar,Cheque,0
2022/09/05 13:37,20,819510EE1,72332,81BC8C511,0.115504,Bitcoin,0.115504,Bitcoin,Bitcoin,0
2022/09/05 15:23,11265,803EF71C0,1217,806343C30,2015.14,US Dollar,2015.14,US Dollar,Credit Card,0
2022/09/05 15:03,70,10042B660,233005,80DE81810,137.16,US Dollar,137.16,US Dollar,Cheque,0
2022/09/05 14:48,2692,80C320FD0,45261,81AB5EE40,470.54,US Dollar,470.54,US Dollar,ACH,0
2022/09/05 15:19,15194,817B38E20,122996,81AACD0B0,35451.61,US Dollar,35451.61,US Dollar,Cash,0
2022/09/05 16:15,127436,80C0545F0,127361,812921E70,21733.22,Rupee,21733.22,Rupee,Cash,0
2022/09/05 13:38,143280,81512ACB0,3533,819E21900,519.62,US Dollar,519.62,US Dollar,ACH,0
2022/09/05 14:39,18624,806C91C20,115081,811635180,638.05,Euro,638.05,Euro,Credit Card,0
2022/09/05 14:26,145650,811BF2E50,142716,814208220,995.07,US Dollar,995.07,US Dollar,Credit Card,0
2022/09/05 16:48,1595,801EAECC0,1720,80B20E8D0,1398.43,Euro,1398.43,Euro,Cheque,0
2022/09/05 15:06,531,8018A7830,126413,80C354400,3204.85,US Dollar,3204.85,US Dollar,Credit Card,0
2022/09/05 15:12,26,800D68DE0,212642,804EA46F0,6706.31,Yuan,6706.31,Yuan,Cheque,0
2022/09/05 16:54,215478,806F6D520,29592,807E52780,25823.56,Yen,25823.56,Yen,Cheque,0
2022/09/05 14:10,25,80C26C0A0,133159,80C2C5E60,2068.44,UK Pound,2068.44,UK Pound,Credit Card,0
2022/09/05 14:00,1595,80039B6F0,11437,80223C8A0,9272.39,Euro,9272.39,Euro,Credit Card,0
2022/09/05 17:05,14,800DAB640,600,800F12EA0,1771.69,Euro,1771.69,Euro,Cheque,0
2022/09/05 17:13,143541,8101C8880,142342,8108C6770,3804.85,Australian Dollar,3804.85,Australian Dollar,Cheque,0
2022/09/05 14:02,5,808B461F0,23486,808B92960,41021.9,Rupee,41021.9,Rupee,Cheque,0
2022/09/05 15:16,32125,816FA5F10,115943,819C9C640,105.33,US Dollar,105.33,US Dollar,Cheque,0
2022/09/05 15:01,215278,805C605A0,215478,8083A3F60,8619550.0,Yen,8619550.0,Yen,Cash,0
2022/09/05 17:00,210091,804C3F830,211564,8070F6220,148900.85,Yuan,148900.85,Yuan,Credit Card,0
2022/09/05 15:59,25242,8031EDB20,18656,80A4B35E0,196.75,US Dollar,196.75,US Dollar,Cheque,0
2022/09/05 15:09,136474,80E3D0900,235889,80E7910F0,3426.59,Canadian Dollar,3426.59,Canadian Dollar,Cheque,0
2022/09/05 16:13,26922,801347FE0,10154,803B3A370,1516.83,Yuan,1516.83,Yuan,Credit Card,0
2022/09/05 15:27,1835,802014760,123519,80A628C10,149.54,Euro,149.54,Euro,Cheque,0
2022/09/05 15:29,150269,812C4E970,150269,812C4E970,127.63,Swiss Franc,139.48,US Dollar,ACH,0
2022/09/05 16:23,26203,80A5FCA70,5,80EA4E1B0,95744971.65,Rupee,95744971.65,Rupee,ACH,0
2022/09/05 16:28,15885,8029A87E0,15168,8039B5CE0,528.56,Yuan,528.56,Yuan,ACH,0
2022/09/05 15:33,70,10042B6A8,20,81910B4D0,18498.94,Euro,18498.94,Euro,Cash,0
2022/09/05 16:46,19413,808AD2950,23033,809FBD6A0,40505.21,Rupee,40505.21,Rupee,Credit Card,0
2022/09/05 15:58,11314,800D0A160,17036,802DC2D80,15459.77,Euro,15459.77,Euro,Credit Card,0
2022/09/05 15:30,14640,801FF7C80,14851,80744F4B0,488.8,Euro,488.8,Euro,Wire,0
2022/09/05 14:20,2175,8017F48F0,5394,806CE3210,3560.95,US Dollar,3560.95,US Dollar,Cheque,0
2022/09/05 16:07,3,80023B2F0,0,8002721B0,2553.55,Euro,2553.55,Euro,Cheque,0
2022/09/05 16:54,16293,8029B0440,7522,809126940,473.88,Euro,473.88,Euro,ACH,0
2022/09/05 14:45,18,80AFA2130,31879,80BD1CAC0,3438.43,Ruble,3438.43,Ruble,ACH,0
2022/09/05 14:39,15331,802E44860,15783,809A1D5F0,8.1,US Dollar,8.1,US Dollar,Cash,0
2022/09/05 13:40,11437,80365B770,3460,809557E60,991.52,Euro,991.52,Euro,Cheque,0
2022/09/05 15:30,112,813C27190,52898,813DBD530,340.45,Swiss Franc,340.45,Swiss Franc,Credit Card,0
2022/09/05 15:12,70,10042B6A8,47311,8118929F0,105.05,Euro,105.05,Euro,Credit Card,0
2022/09/05 16:50,40989,80F1D2690,143476,81048D810,35.19,Australian Dollar,35.19,Australian Dollar,Wire,0
2022/09/05 16:12,70,10042B660,1217,80035C080,137.76,US Dollar,137.76,US Dollar,Credit Card,0
2022/09/05 16:55,26179,805C30200,18840,80DDBB0B0,4661.82,US Dollar,4661.82,US Dollar,Cheque,0
2022/09/05 13:41,11314,800B91B70,118970,8085EB2C0,404.39,Euro,404.39,Euro,Cheque,0
2022/09/05 15:13,135925,80E2545E0,36242,819E8AEF0,8.97,Canadian Dollar,8.97,Canadian Dollar,ACH,0
2022/09/05 13:54,232406,8167BD700,128098,8167BE130,312.36,US Dollar,312.36,US Dollar,ACH,1
2022/09/05 13:31,70,10042B6A8,600,8015CD690,355898.74,Euro,355898.74,Euro,Cheque,1
2022/09/05 13:45,14,800455330,14172,8018DFEE0,4493.48,Euro,4493.48,Euro,ACH,1
2022/09/07 02:32,14172,8018DFEE0,3202,80151E540,4316.52,US Dollar,4316.52,US Dollar,ACH,1
2022/09/05 19:24,14,800455330,12,80021E580,15532.8,US Dollar,15532.8,US Dollar,ACH,1
2022/09/07 05:33,12,80021E580,3202,80151E540,15212.48,US Dollar,15212.48,US Dollar,ACH,1
2022/09/05 19:34,14,800455330,11495,8009EB540,10750.67,US Dollar,10750.67,US Dollar,ACH,1
2022/09/07 12:02,11495,8009EB540,3202,80151E540,9875.61,US Dollar,9875.61,US Dollar,ACH,1
2022/09/06 04:31,14,800455330,2860,801E3E2C0,278.22,US Dollar,278.22,US Dollar,ACH,1
2022/09/08 13:18,2860,801E3E2C0,3202,80151E540,234.83,US Dollar,234.83,US Dollar,ACH,1
2022/09/06 05:54,14,800455330,21876,801CDF300,5524.94,Euro,5524.94,Euro,ACH,1
2022/09/08 14:43,21876,801CDF300,3202,80151E540,5193.97,US Dollar,5193.97,US Dollar,ACH,1
2022/09/06 12:08,14,800455330,14213,8018D8DA0,573.49,Euro,573.49,Euro,ACH,1
2022/09/08 15:14,14213,8018D8DA0,3202,80151E540,700.96,US Dollar,700.96,US Dollar,ACH,1
2022/09/06 12:54,14,800455330,11968,80147A330,4863.81,US Dollar,4863.81,US Dollar,ACH,1
2022/09/08 16:04,11968,80147A330,3202,80151E540,4482.06,US Dollar,4482.06,US Dollar,ACH,1
2022/09/06 14:09,14,800455330,1126,801AC8BC0,11539.34,Euro,11539.34,Euro,ACH,1
2022/09/09 02:19,1126,801AC8BC0,3202,80151E540,13505.95,US Dollar,13505.95,US Dollar,ACH,1
2022/09/06 15:31,14,800455330,1,8011CABC0,18416.02,US Dollar,18416.02,US Dollar,ACH,1
2022/09/09 08:12,1,8011CABC0,3202,80151E540,15417.26,US Dollar,15417.26,US Dollar,ACH,1
2022/09/06 19:33,14,800455330,1217,800A17D20,14989.19,US Dollar,14989.19,US Dollar,ACH,1
2022/09/09 13:11,1217,800A17D20,3202,80151E540,14989.19,US Dollar,14989.19,US Dollar,ACH,1
2022/09/05 13:52,4308,807A093F0,5981,807A096C0,100.44,Euro,100.44,Euro,ACH,1
2022/09/05 13:48,70,10042B6A8,131636,80D47CD70,99.88,Euro,99.88,Euro,Cheque,1
2022/09/05 13:39,29559,811A85920,29908,811AB97E0,2461.71,Euro,2461.71,Euro,ACH,1
2022/09/05 13:59,70,10042B978,256566,814EEE740,328.59,Swiss Franc,328.59,Swiss Franc,Cheque,1
2022/09/05 14:22,28168,80574FF50,15331,805757410,522.69,US Dollar,522.69,US Dollar,ACH,1
2022/09/05 14:13,11495,815014E50,34978,815014F40,3073.21,US Dollar,3073.21,US Dollar,ACH,1
2022/09/05 14:09,14640,802A62C30,11314,802A62C80,3939.29,Euro,3939.29,Euro,ACH,1
2022/09/05 14:27,17289,807C3E020,19368,807C3E0C0,3453.26,Euro,3453.26,Euro,ACH,1
2022/09/05 14:00,70,10042B6F0,15168,8039CC9C0,390757.84,Yuan,390757.84,Yuan,Cash,1
2022/09/05 14:28,59642,81616DF80,259272,81616E020,11687.2,Shekel,11687.2,Shekel,ACH,1
2022/09/05 14:31,70,10042B660,11305,8052FD990,2588.6,US Dollar,2588.6,US Dollar,Cash,1
2022/09/05 14:50,227639,8182EE1D0,45803,8182EE220,4792.83,US Dollar,4792.83,US Dollar,ACH,1
2022/09/05 14:35,134489,80CB8B410,133159,80CB8B460,619.15,UK Pound,619.15,UK Pound,ACH,1
2022/09/05 14:31,112,813CA3560,52860,813CA3730,2241.56,Swiss Franc,2241.56,Swiss Franc,ACH,1
2022/09/05 14:56,70,10042BA08,163470,817E3F230,608.12,Saudi Riyal,608.12,Saudi Riyal,Cheque,1
2022/09/05 15:21,14133,805AB7020,23041,805D9FF90,2965.66,US Dollar,2965.66,US Dollar,ACH,1
2022/09/05 15:21,3718,810D31310,126991,810D31360,2947.16,US Dollar,2947.16,US Dollar,ACH,1
2022/09/06 07:40,20,8007F4FA0,20,800353F30,776.35,US Dollar,776.35,US Dollar,ACH,1
2022/09/08 11:45,20,800353F30,425,8002AD8E0,684.32,Euro,684.32,Euro,ACH,1
2022/09/05 20:33,12,8000EFDA0,1,8001378C0,5435.51,US Dollar,5435.51,US Dollar,ACH,1
2022/09/06 03:09,1,8001378C0,423,80040F940,4396.94,Euro,4396.94,Euro,ACH,1
2022/09/07 13:16,224266,81C1EC2E0,600,800439AC0,9173.79,Euro,9173.79,Euro,ACH,1
2022/09/07 18:47,600,800439AC0,1217,800207C40,10531.86,US Dollar,10531.86,US Dollar,ACH,1
2022/09/06 07:57,20,80013EFE0,1394,80040BBA0,14519.83,US Dollar,14519.83,US Dollar,ACH,1
2022/09/08 10:03,1394,80040BBA0,425,800384C90,11823.19,Euro,11823.19,Euro,ACH,1
2022/09/05 15:11,224,800368CC0,11,8003FB180,5681.96,Euro,5681.96,Euro,ACH,1
2022/09/07 17:31,11,8003FB180,0,80031CB90,5681.96,Euro,5681.96,Euro,ACH,1
2022/09/07 14:08,12,800227E60,20,8002E6CB0,5118.45,US Dollar,5118.45,US Dollar,ACH,1
2022/09/08 15:56,20,8002E6CB0,600,80033E730,4692.23,Euro,4692.23,Euro,ACH,1
2022/09/06 18:13,3,800256D70,498,8003B60B0,16473.52,Euro,16473.52,Euro,ACH,1
2022/09/09 13:53,498,8003B60B0,20,800214830,19303.4,US Dollar,19303.4,US Dollar,ACH,1
2022/09/07 11:57,224,8001547E0,1217,800243320,11714.46,US Dollar,11714.46,US Dollar,ACH,1
2022/09/09 02:16,1217,800243320,20,8004745A0,9670.66,Euro,9670.66,Euro,ACH,1
2022/09/05 15:15,116299,811D30DB0,16505,811D30E00,1132.69,Euro,1132.69,Euro,ACH,1
2022/09/05 15:19,29900,804A57BF0,110682,804A58D20,17018.89,Yuan,17018.89,Yuan,ACH,1
2022/09/05 15:23,70,10042B9C0,1199,815670CF0,384.13,Shekel,384.13,Shekel,Cheque,1
2022/09/05 15:45,16456,8074515B0,4894,807451600,1769.93,US Dollar,1769.93,US Dollar,ACH,1
2022/09/05 15:51,70,10042B660,226624,814675760,95804.08,US Dollar,95804.08,US Dollar,Cheque,1
2022/09/05 15:47,2514,800E16290,1720,800E162E0,655.72,Euro,655.72,Euro,ACH,1
2022/09/05 15:31,237572,817073050,15516,8170730A0,3569.72,Euro,3569.72,Euro,ACH,1
2022/09/05 15:32,215620,806F2E2A0,15726,806F2E2F0,36857.26,Yen,36857.26,Yen,ACH,1
2022/09/05 15:57,142342,81099C620,144041,81099C6C0,5549.3,Australian Dollar,5549.3,Australian Dollar,ACH,1
2022/09/05 16:26,151428,814ACFB10,23194,814AD0770,3742.71,Euro,3742.71,Euro,ACH,1
2022/09/05 16:06,110164,804C29E10,212405,804C2A080,13380.17,Yuan,13380.17,Yuan,ACH,1
2022/09/05 16:50,23410,8055EC0F0,18890,8055EC2D0,779.69,US Dollar,779.69,US Dollar,ACH,1
2022/09/05 16:40,236008,81A828CE0,29448,81A828FB0,3755.22,US Dollar,3755.22,US Dollar,ACH,1
2022/09/05 16:44,14172,802CBB1E0,5436,802CBB230,2829.01,Euro,2829.01,Euro,ACH,1
2022/09/05 16:49,70,10042B6A8,600,8042FAE30,159.17,Euro,159.17,Euro,Cheque,1
2022/09/05 16:57,70,10042B6A8,42011,8103C2AE0,192.62,Euro,192.62,Euro,Cheque,1
2022/09/05 16:39,70,10042B6F0,10920,81BB498E0,33151.85,Yuan,33151.85,Yuan,Cheque,1
2022/09/05 16:31,70,10042B810,29,80C21EF60,19096.65,UK Pound,19096.65,UK Pound,Cheque,1
2022/09/05 17:23,1217,8030B8F30,11047,8030BA6C0,2224.49,US Dollar,2224.49,US Dollar,ACH,1
2022/09/05 17:17,70,10042B660,15875,8114D8660,13747.74,US Dollar,13747.74,US Dollar,Cheque,1
2022/09/05 17:13,3,80046A9D0,11,80011B960,15918.54,US Dollar,15918.54,US Dollar,ACH,1
2022/09/06 13:20,1394,8003FFC60,11,80011B960,12812.43,US Dollar,12812.43,US Dollar,ACH,1
2022/09/07 02:19,224,80010A6B0,11,80011B960,12238.27,US Dollar,12238.27,US Dollar,ACH,1
2022/09/07 03:00,498,80030BF50,11,80011B960,14728.44,US Dollar,14728.44,US Dollar,ACH,1
2022/09/07 18:46,1394,80020CCA0,11,80011B960,14907.98,US Dollar,14907.98,US Dollar,ACH,1
2022/09/08 11:49,423,800407E30,11,80011B960,3199.97,US Dollar,3199.97,US Dollar,ACH,1
2022/09/08 18:48,14,80026C9A0,11,80011B960,12136.89,US Dollar,12136.89,US Dollar,ACH,1
2022/09/09 04:10,1,8002FB030,11,80011B960,7138.29,US Dollar,7138.29,US Dollar,ACH,1
2022/09/09 15:37,425,800258630,11,80011B960,9456.19,US Dollar,9456.19,US Dollar,ACH,1
2022/09/09 21:51,11,80011B960,8,8000A5310,2506.79,Canadian Dollar,2506.79,Canadian Dollar,ACH,1
2022/09/10 05:49,11,80011B960,1231,800204820,15207.71,US Dollar,15207.71,US Dollar,ACH,1
2022/09/10 15:37,11,80011B960,423,800241910,16885.58,Euro,16885.58,Euro,ACH,1
2022/09/11 16:14,11,80011B960,0,80021EF10,11004.92,Euro,11004.92,Euro,ACH,1
2022/09/11 18:13,11,80011B960,1217,800153F80,12975.07,US Dollar,12975.07,US Dollar,ACH,1
2022/09/12 15:00,11,80011B960,0,8001AD4B0,5658.23,Euro,5658.23,Euro,ACH,1
2022/09/13 00:03,11,80011B960,14,8001A5090,667.51,Euro,667.51,Euro,ACH,1
2022/09/13 01:19,11,80011B960,600,80033E730,12427.68,Euro,12427.68,Euro,ACH,1
2022/09/13 12:08,11,80011B960,11,8004144B0,7337.27,Euro,7337.27,Euro,ACH,1
2022/09/13 16:09,11,80011B960,11,800100250,9199.88,US Dollar,9199.88,US Dollar,ACH,1
2022/09/05 17:02,33858,80C99AF00,34293,80C99C120,182.8,UK Pound,182.8,UK Pound,ACH,1
2022/09/05 18:19,40904,80F0A2060,40904,80F378B30,679.69,Australian Dollar,679.69,Australian Dollar,Cheque,0
2022/09/05 19:23,27387,810753D80,156884,815E31890,148609.59,US Dollar,148609.59,US Dollar,Cheque,0
2022/09/05 18:34,11,804F07B70,27356,8053BE4B0,8602.7,Yuan,8602.7,Yuan,ACH,0
2022/09/05 19:37,15607,80731E6A0,15607,80731E6A0,470.1,US Dollar,401.18,Euro,ACH,0
2022/09/05 19:55,12,804FB1DC0,29592,805A855C0,1114274.74,Yen,1114274.74,Yen,Cheque,0
2022/09/05 18:19,17768,803519E10,27,8039898A0,20613.53,Yuan,20613.53,Yuan,Cheque,0
2022/09/05 17:26,258630,815D41BC0,158053,8161A9D60,121.85,Shekel,121.85,Shekel,Cheque,0
2022/09/05 17:32,25856,80C5ADA10,33067,812D32460,374140.09,Euro,374140.09,Euro,Cheque,0
2022/09/05 19:50,215766,80C7D1390,28958,80CFBF520,1564.02,US Dollar,1564.02,US Dollar,Cheque,0
2022/09/05 17:59,531,8019BC1F0,20,80346AA00,6636.29,US Dollar,6636.29,US Dollar,Cheque,0
2022/09/05 17:41,70,10042B660,253967,816939FD0,93.87,US Dollar,93.87,US Dollar,Credit Card,0
2022/09/05 18:45,41014,810BE3F20,13,810BF6150,66257.57,Mexican Peso,66257.57,Mexican Peso,Cheque,0
2022/09/05 21:12,1,8001C8620,61144,81A5F4AA0,157.18,US Dollar,157.18,US Dollar,Credit Card,0
2022/09/05 17:44,1768,800410230,21876,8017D9E40,2759499.7,Euro,2759499.7,Euro,Cheque,0
2022/09/05 20:25,31363,80DE69B80,22547,814D5D050,1175.41,US Dollar,1175.41,US Dollar,Credit Card,0
2022/09/05 17:50,5893,80296E620,11587,80447B970,707.21,Yuan,707.21,Yuan,Cheque,0
2022/09/05 20:05,144720,81181D850,37548,817DF81B0,18912.46,Euro,18912.46,Euro,Cheque,0
2022/09/05 18:53,15,80133DAB0,9976,8039B88A0,317.4,Yuan,317.4,Yuan,ACH,0
2022/09/05 17:59,124049,8169E9E50,49280,81A5B1B60,16668.99,US Dollar,16668.99,US Dollar,Cheque,0
2022/09/05 19:20,115,8000511F0,59704,815FA22B0,506021.45,Shekel,506021.45,Shekel,Cash,0
2022/09/05 18:09,212108,806019740,51288,812DB7790,2847.11,Euro,2847.11,Euro,Cheque,0
2022/09/05 17:46,8,80C26BEB0,232857,80C98ACA0,1431.47,UK Pound,1431.47,UK Pound,Cheque,0
2022/09/05 17:44,14,80022D070,28560,80B139F70,127.48,Euro,127.48,Euro,Cheque,0
2022/09/05 20:23,24070,8029DCC20,19622,80C27F6C0,171.69,Euro,171.69,Euro,Credit Card,0
2022/09/05 20:25,1439,8018A5920,3533,80ADCD3D0,57.16,US Dollar,57.16,US Dollar,Credit Card,0
2022/09/05 18:10,141352,80F0A6440,241979,80FB16A60,260.96,Australian Dollar,260.96,Australian Dollar,Credit Card,0
2022/09/05 19:07,33858,80C72CE40,133372,80C87F7F0,17211.17,UK Pound,17211.17,UK Pound,Credit Card,0
2022/09/05 18:02,1439,8009DFBB0,1422,802A02880,722.37,US Dollar,722.37,US Dollar,Cheque,0
2022/09/05 20:33,285,8000906F0,19,80AFA43B0,14280.15,Ruble,14280.15,Ruble,Credit Card,0
2022/09/05 20:18,25400,8024C9AB0,14195,806BD53A0,1815.49,Euro,1815.49,Euro,Credit Card,0
2022/09/05 21:11,220729,80B0ABE30,27234,80D0C41F0,21.72,US Dollar,21.72,US Dollar,Credit Card,0
2022/09/05 18:57,7839,803134290,21444,8099179C0,1969.34,Euro,1969.34,Euro,Cheque,0
2022/09/05 17:00,115,8000525C0,115,8000525C0,29768.1,Saudi Riyal,29768.1,Saudi Riyal,Cheque,0
2022/09/05 20:17,11968,80CA93EC0,15331,816E111D0,44595.16,US Dollar,44595.16,US Dollar,Cheque,0
2022/09/05 20:54,157948,815E568A0,59700,815FD8F20,14.58,Shekel,14.58,Shekel,Wire,0
2022/09/05 20:34,241912,8113E6C30,258606,8165AC990,498.05,Shekel,498.05,Shekel,Credit Card,0
