Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/06 03:37,1420,8014F0970,1729,802CDA3C0,460.44,US Dollar,460.44,US Dollar,Cheque,0
2022/09/06 04:29,1362,80028F230,1601,800597C30,62.87,US Dollar,62.87,US Dollar,ACH,0
2022/09/06 04:15,27288,8068EAA60,24811,810AF4AC0,55.29,Euro,55.29,Euro,Cheque,0
2022/09/06 05:15,27,80C5D40B0,1132,80CB3C8A0,53515.28,Mexican Peso,53515.28,Mexican Peso,ACH,0
2022/09/06 03:31,70,100428660,3051,80593E0B0,18909.32,US Dollar,18909.32,US Dollar,Cash,0
2022/09/06 04:30,11974,802B99260,23146,8038D4560,91629.29,Yuan,91629.29,Yuan,ACH,0
2022/09/06 04:16,110603,805B6C3F0,17401,80A56A750,388.24,US Dollar,388.24,US Dollar,Cash,0
2022/09/06 01:24,70,1004286A8,13554,80A8E60E0,59.72,Euro,59.72,Euro,Credit Card,0
2022/09/06 04:58,70,100428738,15,803A1AE40,513922.19,Yen,513922.19,Yen,Credit Card,0
2022/09/06 05:53,5464,804E2F960,14233,8052A10D0,168.91,Euro,168.91,Euro,Credit Card,0
2022/09/06 01:00,70,1004286A8,213137,8128D6CB0,276.83,Euro,276.83,Euro,Cheque,0
2022/09/06 04:20,13554,8024E8770,27616,802063D80,707.8,Euro,707.8,Euro,Wire,0
2022/09/06 03:45,12,8002C8CC0,1665,8004932A0,103100.59,US Dollar,103100.59,US Dollar,Cheque,0
2022/09/06 05:34,19535,8091C4BF0,15916,8091C4BA0,2336.97,US Dollar,2336.97,US Dollar,ACH,0
2022/09/06 05:20,70,1004286A8,27535,810E78640,4627.75,Euro,4627.75,Euro,Cheque,0
2022/09/06 03:14,228101,80AD5A0A0,29064,80ADE1D30,642.59,Australian Dollar,642.59,Australian Dollar,ACH,0
2022/09/06 02:05,70,100428810,7,8080F3AD0,8636.03,UK Pound,8636.03,UK Pound,Cheque,0
2022/09/06 04:11,211,809509B50,28,80A10EE70,194801.0,Australian Dollar,194801.0,Australian Dollar,ACH,0
2022/09/06 04:12,222,811A50330,118,811BD1950,841395.13,Saudi Riyal,841395.13,Saudi Riyal,Cheque,0
2022/09/06 05:47,139342,80EDF4330,239692,80F5D8840,541958.75,Swiss Franc,541958.75,Swiss Franc,Cheque,0
2022/09/06 04:14,3,804AD42E0,13029,80589B4A0,212609.78,Rupee,212609.78,Rupee,Cheque,0
2022/09/06 03:47,1665,80313E320,210431,813E5F010,1717.93,Euro,1717.93,Euro,Cheque,0
2022/09/06 04:47,10,8001DB9C0,2454,805212F60,232.78,US Dollar,232.78,US Dollar,Cheque,0
2022/09/06 05:14,12,804C70490,113530,8053BDAC0,1211.77,Rupee,1211.77,Rupee,Cheque,0
2022/09/06 04:02,15,800074C90,19925,804587080,200718.05,Yen,200718.05,Yen,Cheque,0
2022/09/06 01:09,70,1004286A8,36326,813245870,11204.23,Euro,11204.23,Euro,Credit Card,0
2022/09/06 03:36,1299,80120A760,1490,801F350A0,149.14,Euro,149.14,Euro,Cheque,0
2022/09/06 05:34,1362,8003D3C10,3420,801F857A0,2043.43,US Dollar,2043.43,US Dollar,Cheque,0
2022/09/06 01:45,5466,806AC7480,1490,8094196B0,99.52,Euro,99.52,Euro,Cheque,0
2022/09/06 04:58,5140,802B7B430,29279,80421EA20,3.76,US Dollar,3.76,US Dollar,Wire,0
2022/09/06 04:31,24779,809096330,122055,8093133D0,23.93,Canadian Dollar,23.93,Canadian Dollar,Cash,0
2022/09/06 04:40,116425,8060E0720,117070,806AE2280,350068.59,Ruble,350068.59,Ruble,Wire,0
2022/09/06 01:46,122055,809075780,214,8094EFED0,4860.7,Canadian Dollar,4860.7,Canadian Dollar,Credit Card,0
2022/09/06 02:20,12381,8009BF400,410,8019CEE20,96.79,Euro,96.79,Euro,Cheque,0
2022/09/06 04:47,211,8076FB9E0,26,807C33BE0,235.94,UK Pound,235.94,UK Pound,Credit Card,0
2022/09/06 05:46,22758,807C043A0,1669,81321E3D0,3262.38,Euro,3262.38,Euro,Credit Card,0
2022/09/06 05:31,39556,80E9CC500,240304,80EA05840,23.41,Swiss Franc,23.41,Swiss Franc,ACH,0
2022/09/06 05:24,28717,81167FC70,31720,8144DDE40,1685.16,Euro,1685.16,Euro,Cheque,0
2022/09/06 03:59,5627,80301E510,3,80B1E0080,1867.95,Yuan,1867.95,Yuan,Cheque,0
2022/09/06 03:16,15,80368D990,210261,80410BCA0,6486.02,Yen,6486.02,Yen,Cheque,0
2022/09/06 01:34,21611,80D928900,8798,80DE5D450,244.45,US Dollar,244.45,US Dollar,Cash,0
2022/09/06 05:18,21,801FB15B0,212204,80C4B0AF0,35674.52,Yen,35674.52,Yen,Credit Card,0
2022/09/06 05:43,70,100428660,15040,80A0C0B20,2629.36,US Dollar,2629.36,US Dollar,Cheque,0
2022/09/06 05:08,1241,80C6F15D0,231706,80EC83000,1972.42,US Dollar,1972.42,US Dollar,Credit Card,0
2022/09/06 02:50,217,8000CF6E0,244187,810675C50,1788.05,Shekel,1788.05,Shekel,Credit Card,0
2022/09/06 05:18,71,8048165D0,3,8047B00F0,3848654.71,Rupee,3848654.71,Rupee,Cheque,0
2022/09/06 01:31,15040,8068B95B0,221282,81283D0A0,5388.11,US Dollar,5388.11,US Dollar,Credit Card,0
2022/09/06 02:39,15,8135EDD91,254958,814239D11,1.39809,Bitcoin,1.39809,Bitcoin,Bitcoin,0
2022/09/06 03:12,29404,8057C9950,1292,807150CB0,2588.92,US Dollar,2588.92,US Dollar,Credit Card,0
2022/09/06 05:36,33884,80C6AF990,33727,80C719DB0,86.67,Mexican Peso,86.67,Mexican Peso,Cash,0
2022/09/06 02:49,12,80068A1B0,12719,804140540,2702.98,US Dollar,2702.98,US Dollar,Cheque,0
2022/09/06 03:36,70,100428738,10813,804145420,16475.56,Yen,16475.56,Yen,Cheque,0
2022/09/06 05:39,23885,80D7395B0,3698,80DD72130,18042.96,US Dollar,18042.96,US Dollar,Credit Card,0
2022/09/06 02:43,1688,8005F57C0,10,800950600,2094.78,US Dollar,2094.78,US Dollar,Cheque,0
2022/09/06 05:30,143598,8109D9400,43849,811535F20,1085.64,Shekel,1085.64,Shekel,Cheque,0
2022/09/06 03:01,118,80E832BC0,241079,80F067620,1656.33,Swiss Franc,1656.33,Swiss Franc,ACH,0
2022/09/06 04:47,1,800D36B20,11904,802465000,475.46,US Dollar,475.46,US Dollar,Cheque,0
2022/09/06 03:44,12,80031CF00,11056,800E883C0,1449.9,Euro,1449.9,Euro,Cheque,0
2022/09/06 01:03,23,8009AD560,21749,8072363F0,251.02,Euro,251.02,Euro,Credit Card,0
2022/09/06 01:45,14254,80218E050,21831,80A78F3C0,152.78,Euro,152.78,Euro,ACH,0
2022/09/06 01:38,15980,803E26B60,115363,80F8EA8A0,836.35,US Dollar,836.35,US Dollar,Cheque,0
2022/09/06 05:41,13029,804F7A950,112931,805001000,17625.04,Rupee,17625.04,Rupee,ACH,0
2022/09/06 00:48,220,80FD39930,243614,80FE10310,5195.65,Shekel,5195.65,Shekel,Wire,0
2022/09/06 02:18,9679,8039E9960,29467,80466CCF0,8379.97,Yen,8379.97,Yen,Cheque,0
2022/09/06 04:01,3655,8042DBDB0,15863,808010660,1383.52,Euro,1383.52,Euro,Cheque,0
2022/09/06 00:54,240304,80EA65C10,139828,80EB47720,123.33,Swiss Franc,123.33,Swiss Franc,Cheque,0
2022/09/06 01:26,220,801AC7F40,4503,802342300,148.52,US Dollar,148.52,US Dollar,Cheque,0
2022/09/06 02:56,27995,80A8AC190,28690,80A958F70,1796.57,Australian Dollar,1796.57,Australian Dollar,Cheque,0
2022/09/06 05:57,11318,80081F5E0,1411,8055FDEA0,12559.88,US Dollar,12559.88,US Dollar,Credit Card,0
2022/09/06 04:10,70,1004286A8,3045,80180DDC0,32.93,Euro,32.93,Euro,Credit Card,0
2022/09/06 03:51,134976,80D61AF60,136334,80D815530,204254.63,Brazil Real,204254.63,Brazil Real,ACH,0
2022/09/06 02:56,17615,803BF8790,16450,80510B2E0,907.48,Euro,907.48,Euro,ACH,0
2022/09/06 02:29,1,8009BDAE0,2947,8015D8A90,558.83,US Dollar,558.83,US Dollar,Cheque,0
2022/09/06 01:13,1688,8019B30C0,1457,803D21100,142.99,US Dollar,142.99,US Dollar,Wire,0
2022/09/06 01:40,220,81008D470,143242,8103454C0,1064.94,Shekel,1064.94,Shekel,Credit Card,0
2022/09/06 05:41,25547,802E1A990,213952,80BDE3AD0,159.6,US Dollar,159.6,US Dollar,Cheque,0
2022/09/06 05:44,513,800F5EFF0,13264,801A673F0,62.48,US Dollar,62.48,US Dollar,Cheque,0
2022/09/06 05:29,11056,80084B1F0,5464,8020C0F30,576.52,Euro,576.52,Euro,Credit Card,0
2022/09/06 03:12,137218,80DD9A260,137218,80E81DAE0,4697.76,Swiss Franc,4697.76,Swiss Franc,Credit Card,0
2022/09/06 05:36,11296,8008ADB50,13432,80E5442C0,3802.3,US Dollar,3802.3,US Dollar,Credit Card,0
2022/09/06 01:21,24132,803441110,111764,807D551B0,139.78,US Dollar,139.78,US Dollar,Cheque,0
2022/09/06 03:50,6010,804CD1B90,120627,80C49A3E0,885.6,US Dollar,885.6,US Dollar,Cheque,0
2022/09/06 04:11,224866,80C10F990,11030,80EB5E6C0,1667.25,US Dollar,1667.25,US Dollar,Cheque,0
2022/09/06 02:04,214100,80BB7B620,49780,813E83D70,440.36,Euro,440.36,Euro,Cheque,0
2022/09/06 05:22,220,8001A3C10,21575,801387AF0,37662.56,US Dollar,37662.56,US Dollar,Cheque,0
2022/09/06 03:44,10,800254F80,23885,801ABE400,1043.86,US Dollar,1043.86,US Dollar,Cash,0
2022/09/06 03:33,10232,80D4A6AB0,124331,81354F360,113.11,US Dollar,113.11,US Dollar,Cheque,0
2022/09/06 04:18,1665,805AFDAC0,22806,80F262F00,2572.21,Euro,2572.21,Euro,Credit Card,0
2022/09/06 05:13,11296,80128C4E0,1124,808942C40,73.74,US Dollar,73.74,US Dollar,Cheque,0
2022/09/06 03:14,134976,80CF189D0,235551,80CF5A850,1724.45,Brazil Real,1724.45,Brazil Real,Cheque,0
2022/09/06 05:01,228009,80A514D50,15,80A7BCF70,1151.99,Australian Dollar,1151.99,Australian Dollar,Cheque,0
2022/09/06 02:17,20486,807E68140,121580,807E894C0,67.34,UK Pound,67.34,UK Pound,ACH,0
2022/09/06 01:58,21,803FAB520,9665,804621C80,2402.02,Yen,2402.02,Yen,ACH,0
2022/09/06 05:20,1420,8011A8050,908,801C3F640,1818.77,US Dollar,1818.77,US Dollar,Cash,0
2022/09/06 05:57,210261,80416F430,210972,809B01B70,225454.13,Yen,225454.13,Yen,Credit Card,0
2022/09/06 03:43,70,1004286A8,127179,80E6490E0,1079.84,Euro,1079.84,Euro,Cheque,0
2022/09/06 02:45,138395,80E43ED00,139828,80EEF4440,1153.4,Swiss Franc,1153.4,Swiss Franc,Credit Card,0
2022/09/06 01:30,217125,8062DD1C0,17554,806F26E40,81993.24,Ruble,81993.24,Ruble,Cheque,0
2022/09/06 03:59,112,80E8C5C10,240971,80F14B330,398.85,Swiss Franc,398.85,Swiss Franc,Cheque,0
2022/09/06 00:57,143598,810534E20,44451,8105DC290,5983.08,Shekel,5983.08,Shekel,ACH,1
2022/09/06 01:02,4866,801DA5A50,11405,801DA5E90,2791.68,US Dollar,2791.68,US Dollar,ACH,1
2022/09/06 01:28,226350,810FDB890,117733,810FDBEA0,474.2,Euro,474.2,Euro,ACH,1
2022/09/06 01:12,3,812F67640,51285,812F67780,22568.96,Yuan,22568.96,Yuan,ACH,1
2022/09/06 01:28,24922,8096BB9C0,213,8096D4300,21500692156.37,Canadian Dollar,21500692156.37,Canadian Dollar,ACH,1
2022/09/06 01:45,70,100428660,14077,802565AF0,3217.86,US Dollar,3217.86,US Dollar,Credit Card,1
2022/09/06 01:52,11474,808A1DF10,17729,808A1DFB0,5708.81,US Dollar,5708.81,US Dollar,ACH,1
2022/09/06 01:44,7478,80BFBB3E0,1,80BFBB6B0,436.65,US Dollar,436.65,US Dollar,ACH,1
2022/09/06 01:45,70,100428660,122702,810DA44D0,10033.66,US Dollar,10033.66,US Dollar,Credit Card,1
2022/09/06 01:45,70,100428660,4503,8112167F0,121.29,US Dollar,121.29,US Dollar,Credit Card,1
2022/09/06 01:54,70,100428660,5836,8144BD5F0,139.78,US Dollar,139.78,US Dollar,Cheque,1
2022/09/06 01:38,2467,81255CE20,8888,812560AA0,2630.79,Euro,2630.79,Euro,ACH,1
2022/09/06 01:44,43049,80FE65DA0,217,80FE66E50,14772.24,Shekel,14772.24,Shekel,ACH,1
2022/09/06 01:36,119,811C597B0,48309,811C599A0,25546149.73,Saudi Riyal,25546149.73,Saudi Riyal,ACH,1
2022/09/07 12:26,48309,811C599A0,119,811C597B0,21304728.68,Saudi Riyal,21304728.68,Saudi Riyal,ACH,1
2022/09/07 11:04,119,811C597B0,150240,812D22980,23430.29,Saudi Riyal,23430.29,Saudi Riyal,ACH,1
2022/09/07 13:11,150240,812D22980,119,811C597B0,28525.51,Saudi Riyal,28525.51,Saudi Riyal,ACH,1
2022/09/06 07:16,1490,8002AEA60,410,80080ABC0,10943.38,Euro,10943.38,Euro,ACH,1
2022/09/08 04:20,410,80080ABC0,23,8000F1AF0,10497.59,Euro,10497.59,Euro,ACH,1
2022/09/07 13:33,20,8000635D0,11,80005F430,335.18,Euro,335.18,Euro,ACH,1
2022/09/09 04:33,11,80005F430,20,800103300,326.59,Euro,326.59,Euro,ACH,1
2022/09/06 14:09,22,80027F7A0,410,800240B70,12290.79,Euro,12290.79,Euro,ACH,1
2022/09/07 11:00,410,800240B70,10,80005B110,14402.14,US Dollar,14402.14,US Dollar,ACH,1
2022/09/07 16:48,12,800205030,22,80023CE80,15734.7,Euro,15734.7,Euro,ACH,1
2022/09/08 13:53,22,80023CE80,23,8001B9E90,15713.83,Euro,15713.83,Euro,ACH,1
2022/09/06 10:35,20,8001B8900,20,80026E2C0,13909.22,Euro,13909.22,Euro,ACH,1
2022/09/08 02:28,20,80026E2C0,12,800054B70,15377.16,US Dollar,15377.16,US Dollar,ACH,1
2022/09/07 08:12,23,80026F7B0,11,800235EC0,1294.26,Euro,1294.26,Euro,ACH,1
2022/09/08 10:00,11,800235EC0,10,80011AE70,1509.99,US Dollar,1509.99,US Dollar,ACH,1
2022/09/07 18:00,20,800061190,22,800068180,4960.83,Euro,4960.83,Euro,ACH,1
2022/09/08 02:04,22,800068180,20,8000FF830,4674.57,Euro,4674.57,Euro,ACH,1
2022/09/06 16:16,20,80022EEB0,20,8001BEBD0,8076.45,Euro,8076.45,Euro,ACH,1
2022/09/09 04:17,20,8001BEBD0,20,80029B9A0,8076.45,Euro,8076.45,Euro,ACH,1
2022/09/06 13:16,23,8001253F0,1,8000EEE80,3199.26,US Dollar,3199.26,US Dollar,ACH,1
2022/09/09 06:27,1,8000EEE80,15,8000746C0,353923.55,Yen,353923.55,Yen,ACH,1
2022/09/07 18:43,1,800116420,12,8001A4020,3802.03,Euro,3802.03,Euro,ACH,1
2022/09/08 12:56,12,8001A4020,10,800126360,4279.1,US Dollar,4279.1,US Dollar,ACH,1
2022/09/06 15:03,11,800278B80,23,8001B2240,12196.22,Euro,12196.22,Euro,ACH,1
2022/09/07 18:18,23,8001B2240,20,80017C540,12959.17,Euro,12959.17,Euro,ACH,1
2022/09/06 06:25,20,80023AB40,12,8001090A0,7500.17,US Dollar,7500.17,US Dollar,ACH,1
2022/09/06 09:32,12,8001090A0,12,80017B3D0,6366.91,Euro,6366.91,Euro,ACH,1
2022/09/06 02:29,1674,800906D70,410,80098DC70,2423.83,Euro,2423.83,Euro,ACH,1
2022/09/06 10:50,12,80059A750,410,80098DC70,7688.97,Euro,7688.97,Euro,ACH,1
2022/09/06 12:40,1674,8004723C0,410,80098DC70,16237.76,Euro,16237.76,Euro,ACH,1
2022/09/07 11:39,1490,8008B1F80,410,80098DC70,16426.4,Euro,16426.4,Euro,ACH,1
2022/09/07 12:34,1502,8009ABF50,410,80098DC70,8132.58,Euro,8132.58,Euro,ACH,1
2022/09/08 00:47,701,800619700,410,80098DC70,11687.84,Euro,11687.84,Euro,ACH,1
2022/09/08 07:22,1362,80053C0B0,410,80098DC70,7887.11,Euro,7887.11,Euro,ACH,1
2022/09/08 08:39,20,80079AE10,410,80098DC70,8335.39,Euro,8335.39,Euro,ACH,1
2022/09/08 16:41,11318,80081F5E0,410,80098DC70,6357.09,Euro,6357.09,Euro,ACH,1
2022/09/08 17:12,11318,800949570,410,80098DC70,7528.06,Euro,7528.06,Euro,ACH,1
2022/09/08 18:59,1292,8003ED970,410,80098DC70,4996.37,Euro,4996.37,Euro,ACH,1
2022/09/09 14:25,1490,80029E4F0,410,80098DC70,746.53,Euro,746.53,Euro,ACH,1
2022/09/09 18:59,11,80012AE10,410,80098DC70,11521.69,Euro,11521.69,Euro,ACH,1
2022/09/10 00:52,1547,8009E34E0,410,80098DC70,9319.23,Euro,9319.23,Euro,ACH,1
2022/09/10 02:05,1420,800389010,410,80098DC70,6526.22,Euro,6526.22,Euro,ACH,1
2022/09/06 02:14,70,1004288A0,228054,80A370450,165.06,Australian Dollar,165.06,Australian Dollar,Credit Card,1
2022/09/06 02:02,122545,8120633F0,21918,800C57250,15346.05,Euro,15346.05,Euro,ACH,1
2022/09/07 12:04,122545,8120633F0,5464,811825F40,265.66,Euro,265.66,Euro,ACH,1
2022/09/08 16:04,122545,8120633F0,213737,805FBB600,1387223.66,Rupee,1387223.66,Rupee,ACH,1
2022/09/06 02:26,119,812A09CF0,49365,812A09D40,52938.65,Saudi Riyal,52938.65,Saudi Riyal,ACH,1
2022/09/09 11:21,49365,812A09D40,119,812A09CF0,51319.73,Saudi Riyal,51319.73,Saudi Riyal,ACH,1
2022/09/06 02:40,70,100428660,513,805235490,10034.05,US Dollar,10034.05,US Dollar,Cheque,1
2022/09/06 02:58,17748,809BF0980,224466,809BF65E0,2941.97,US Dollar,2941.97,US Dollar,ACH,1
2022/09/06 02:53,70,1004286A8,24144,801D92F40,164.61,Euro,164.61,Euro,Credit Card,1
2022/09/06 02:59,18460,807BE8DB0,214322,807BE8F40,17970.04,Euro,17970.04,Euro,ACH,1
2022/09/06 02:37,210261,803FD4C30,210997,803FD4F50,4817489.58,Yen,4817489.58,Yen,ACH,1
2022/09/06 02:42,70,100428810,20486,808C74EA0,986.43,UK Pound,986.43,UK Pound,Credit Card,1
2022/09/06 02:42,32814,80C4FE740,12,80C4FE790,93092.09,Mexican Peso,93092.09,Mexican Peso,ACH,1
2022/09/06 03:15,8771,8057E95C0,16788,8057EA470,4198.47,US Dollar,4198.47,US Dollar,ACH,1
2022/09/06 03:18,122702,808D26E60,22828,808D26F00,2567.23,US Dollar,2567.23,US Dollar,ACH,1
2022/09/06 03:06,70,100428660,53160,813908380,1617.25,US Dollar,1617.25,US Dollar,Cheque,1
2022/09/06 03:08,14650,80F801A80,131687,80F802490,3316.69,Euro,3316.69,Euro,ACH,1
2022/09/06 03:10,120292,80862E480,22957,80862E4D0,2044.01,UK Pound,2044.01,UK Pound,ACH,1
2022/09/06 03:15,70,1004289C0,220,80FD297B0,1120.01,Shekel,1120.01,Shekel,Cheque,1
2022/09/06 03:31,10099,803FC6320,19925,803FC65A0,143133.1,Yen,143133.1,Yen,ACH,1
2022/09/06 03:47,117143,8074D8890,19907,8074D8D40,4144.79,Ruble,4144.79,Ruble,ACH,1
2022/09/06 03:40,70,100428978,141561,80F62A3F0,6995.64,Swiss Franc,6995.64,Swiss Franc,Cash,1
2022/09/06 03:32,119,812A09CF0,49365,812A09D40,19137.44,Saudi Riyal,19137.44,Saudi Riyal,ACH,1
2022/09/08 13:04,49365,812A09D40,119,812A09CF0,19537.87,Saudi Riyal,19537.87,Saudi Riyal,ACH,1
2022/09/07 13:19,234331,80C924F70,20226,80857D940,17858.63,US Dollar,17858.63,US Dollar,ACH,1
2022/09/08 17:13,20226,80857D940,241775,810DCEAA0,15240.55,Euro,15240.55,Euro,ACH,1
2022/09/07 12:02,25547,806685680,908,801A90E20,7558.09,US Dollar,7558.09,US Dollar,ACH,1
2022/09/08 14:02,908,801A90E20,20,8030A5760,49175.52,Yuan,49175.52,Yuan,ACH,1
2022/09/07 01:45,13037,8034A7D40,30850,810FA0630,10295.12,Euro,10295.12,Euro,ACH,1
2022/09/07 12:51,30850,810FA0630,211,808476060,9286.52,UK Pound,9286.52,UK Pound,ACH,1
2022/09/06 16:22,218438,80F1C1CE0,22806,8027EC510,10705.02,Euro,10705.02,Euro,ACH,1
2022/09/08 15:43,22806,8027EC510,5365,8025DCE40,10705.02,Euro,10705.02,Euro,ACH,1
2022/09/06 12:26,229620,80AE37980,39775,80EE67C20,13420.62,Swiss Franc,13420.62,Swiss Franc,ACH,1
2022/09/07 23:53,39775,80EE67C20,12963,802C78C30,12517.11,Euro,12517.11,Euro,ACH,1
2022/09/06 18:04,214609,801402460,16649,8060B8CF0,823753.89,Ruble,823753.89,Ruble,ACH,1
2022/09/08 08:29,16649,8060B8CF0,2952,8070AC5B0,9969.97,US Dollar,9969.97,US Dollar,ACH,1
2022/09/07 12:51,36445,80EFADF00,21749,803B194C0,2603.57,Euro,2603.57,Euro,ACH,1
2022/09/09 19:58,21749,803B194C0,142836,80FDF7CB0,10053.1,Shekel,10053.1,Shekel,ACH,1
2022/09/06 03:39,9587,803962650,219860,80A884F10,5710.02,US Dollar,5710.02,US Dollar,ACH,1
2022/09/06 19:55,219860,80A884F10,120438,808592ED0,5598.53,US Dollar,5598.53,US Dollar,ACH,1
2022/09/07 07:06,120438,808592ED0,6803,8034B0860,5384.78,US Dollar,5384.78,US Dollar,ACH,1
2022/09/07 09:17,6803,8034B0860,120193,807E4A970,34704.63,Yuan,34704.63,Yuan,ACH,1
2022/09/07 12:58,120193,807E4A970,1601,80571FD40,5574.2,US Dollar,5574.2,US Dollar,ACH,1
2022/09/09 12:55,1601,80571FD40,17222,80495F410,5530.22,US Dollar,5530.22,US Dollar,ACH,1
2022/09/09 15:36,17222,80495F410,133590,80CD71F30,116810.8,Mexican Peso,116810.8,Mexican Peso,ACH,1
2022/09/09 17:38,133590,80CD71F30,21174,800703FD0,5517.96,US Dollar,5517.96,US Dollar,ACH,1
2022/09/06 04:02,8805,8097E3BC0,24032,8097E3E40,1394.72,US Dollar,1394.72,US Dollar,ACH,1
2022/09/06 04:09,20,80032F6C0,2915,800AEDA60,5430.41,Euro,5430.41,Euro,ACH,1
2022/09/06 06:03,2915,800AEDA60,1729,800478690,6643.19,US Dollar,6643.19,US Dollar,ACH,1
2022/09/06 11:33,1729,800478690,1674,80072E610,6643.19,US Dollar,6643.19,US Dollar,ACH,1
2022/09/06 16:18,1674,80072E610,10,8003EBFF0,6325.11,US Dollar,6325.11,US Dollar,ACH,1
2022/09/08 13:41,10,8003EBFF0,12,800063D30,5093.39,Euro,5093.39,Euro,ACH,1
2022/09/08 18:11,12,800063D30,1502,80063B6D0,5606.55,Euro,5606.55,Euro,ACH,1
2022/09/09 05:23,1502,80063B6D0,1729,80087A9A0,6569.66,US Dollar,6569.66,US Dollar,ACH,1
2022/09/09 07:13,1729,80087A9A0,20,80032F6C0,5553.05,Euro,5553.05,Euro,ACH,1
2022/09/06 04:04,116425,8060CDA10,4,8060CDAB0,53869.01,Ruble,53869.01,Ruble,ACH,1
2022/09/06 04:31,133590,80CA79CE0,33750,80CA79D30,33911.03,Mexican Peso,33911.03,Mexican Peso,ACH,1
2022/09/06 04:36,70,100428A08,222,811BE88E0,21270.9,Saudi Riyal,21270.9,Saudi Riyal,Cheque,1
2022/09/06 05:13,3489,80D9E88E0,14657,80D9E8A20,2337.44,Euro,2337.44,Euro,ACH,1
2022/09/06 05:13,28717,8026F8230,49968,812FE7310,2654.71,Euro,2654.71,Euro,ACH,1
2022/09/06 05:06,8,809987400,213,809994390,13104.43,Canadian Dollar,13104.43,Canadian Dollar,ACH,1
2022/09/06 05:53,2991,8016A2DD0,2627,8016A54A0,477.84,US Dollar,477.84,US Dollar,ACH,1
2022/09/06 05:43,1467,803298890,1853,803298A20,3809.23,US Dollar,3809.23,US Dollar,ACH,1
2022/09/06 05:39,17327,8095F6C20,223041,8095F6EA0,3145.45,US Dollar,3145.45,US Dollar,ACH,1
2022/09/06 05:43,70,100428660,29292,80C80DB00,8.7,US Dollar,8.7,US Dollar,Cash,1
2022/09/06 05:59,70,100428660,221891,810B24C80,248.86,US Dollar,248.86,US Dollar,Credit Card,1
2022/09/06 05:34,42221,80FB292B0,241901,80FB29350,1726.12,Swiss Franc,1726.12,Swiss Franc,ACH,1
2022/09/06 06:11,908,8008F4340,1068,8008F44D0,6672.63,US Dollar,6672.63,US Dollar,ACH,1
2022/09/06 09:33,51287,8137A23E0,140522,80EF6D9F0,674.9,Yuan,674.9,Yuan,Cheque,0
2022/09/06 06:00,1047,8066B4FF0,237636,8105ADBD0,3903.13,US Dollar,3903.13,US Dollar,Cheque,0
2022/09/06 07:47,122405,808695D10,26,808695550,558.94,UK Pound,558.94,UK Pound,ACH,0
2022/09/06 10:01,11657,8015140C0,24963,801F65D40,55.97,Euro,55.97,Euro,Credit Card,0
2022/09/06 07:20,4600,801C17E40,218346,80DEC5AD0,579.86,Euro,579.86,Euro,Cheque,0
2022/09/06 09:59,4600,807980F40,215242,810DCCCC0,981.9,Euro,981.9,Euro,Credit Card,0
2022/09/06 10:42,22,800243810,1024,804275E70,12.56,Euro,12.56,Euro,Credit Card,0
2022/09/06 06:04,21360,80825B1E0,6179,80A05B6C0,493.96,US Dollar,493.96,US Dollar,ACH,0
2022/09/06 09:25,5466,802A69570,3655,808EA53F0,21312600.42,Euro,21312600.42,Euro,Cheque,0
2022/09/06 07:45,128558,80AFF5BF0,28779,80B254E30,4318.57,Australian Dollar,4318.57,Australian Dollar,Credit Card,0
2022/09/06 10:19,11056,800C5D120,29794,80FBC11F0,540.69,Euro,540.69,Euro,Credit Card,0
2022/09/06 06:00,2845,8027CB6D0,137335,8116D43F0,1239.53,US Dollar,1239.53,US Dollar,Credit Card,0
2022/09/06 10:37,70,1004286A8,2591,8014E55E0,27.09,Euro,27.09,Euro,Cash,0
2022/09/06 10:26,70,100428660,33389,8148373D0,191133.92,US Dollar,191133.92,US Dollar,Cheque,0
2022/09/06 09:54,11474,800B257A0,1588,802AACAF0,1018561.41,US Dollar,1018561.41,US Dollar,Cash,0
2022/09/06 10:21,71,804BAAB50,216343,813B27D40,190548.12,Rupee,190548.12,Rupee,Cheque,0
2022/09/06 10:54,7675,8050DE640,7195,80678E970,1037.26,Euro,1037.26,Euro,Credit Card,0
2022/09/06 06:58,217,810697580,143493,8108CCDA0,437.71,Shekel,437.71,Shekel,Cash,0
2022/09/06 08:52,113,810622830,119,810C42F20,2907.09,Shekel,2907.09,Shekel,ACH,0
2022/09/06 08:49,220,80025CF70,11107,8007788E0,137462.58,US Dollar,137462.58,US Dollar,Wire,0
2022/09/06 10:54,110,80DB83590,235843,80DB87FC0,9924.22,Brazil Real,9924.22,Brazil Real,Credit Card,0
2022/09/06 08:43,131086,80BEB9920,27,80BEF56A0,31702.92,Mexican Peso,31702.92,Mexican Peso,Credit Card,0
2022/09/06 06:59,212,80766B5D0,212,8076F22A0,32.63,UK Pound,32.63,UK Pound,Credit Card,0
2022/09/06 06:04,19535,80BD49E50,137273,80E6AD600,8255.03,US Dollar,8255.03,US Dollar,Credit Card,0
2022/09/06 06:30,127593,80A561F90,129171,80AC7E200,2515.59,Australian Dollar,2515.59,Australian Dollar,Cash,0
2022/09/06 07:44,14433,80BC042A0,213704,80D35F230,430.16,US Dollar,430.16,US Dollar,Cheque,0
